image_path,occlusion_score_var_a,occlusion_score_var_b
NighttimeFlare/train/0783.png,-0.058653391897678375,0.17674580216407776
NighttimeFlare/train/0068.png,0.10645687580108643,0.341409832239151
NighttimeFlare/train/0830.png,0.16495490074157715,0.32276034355163574
NighttimeFlare/train/0998.png,0.19236700236797333,0.46220889687538147
NighttimeFlare/train/0899.png,0.038576267659664154,0.23099668323993683
NighttimeFlare/train/0698.png,0.023110918700695038,0.1977333426475525
NighttimeFlare/train/0606.png,0.14498308300971985,0.4611475467681885
NighttimeFlare/train/0812.png,0.12153258174657822,0.33914676308631897
NighttimeFlare/train/0997.png,-0.04617631435394287,0.17702776193618774
NighttimeFlare/train/0087.png,-0.10026605427265167,0.22079606354236603
NighttimeFlare/train/0138.png,-0.029644351452589035,0.16441455483436584
NighttimeFlare/train/0567.png,0.03610849380493164,0.1542314738035202
NighttimeFlare/train/0408.png,0.01201330590993166,0.11873404681682587
NighttimeFlare/train/0528.png,0.05877489224076271,0.16180342435836792
NighttimeFlare/train/0543.png,-0.029578307643532753,0.42312008142471313
NighttimeFlare/train/0431.png,0.02793814055621624,0.4840472340583801
NighttimeFlare/train/0954.png,0.15293970704078674,0.3604485094547272
NighttimeFlare/train/0471.png,-0.010278658010065556,0.20851892232894897
NighttimeFlare/train/0585.png,0.05346231162548065,0.34048423171043396
NighttimeFlare/train/0279.png,0.1032181829214096,0.4654441475868225
NighttimeFlare/train/0537.png,-0.05206666141748428,0.2844211459159851
NighttimeFlare/train/0094.png,-0.005019418895244598,0.12499536573886871
NighttimeFlare/train/0733.png,-0.07162672281265259,0.040543362498283386
NighttimeFlare/train/0586.png,0.07513810694217682,0.43591952323913574
NighttimeFlare/train/0335.png,0.08807682245969772,0.4556155204772949
NighttimeFlare/train/0155.png,0.08236315846443176,0.35447996854782104
NighttimeFlare/train/0100.png,0.0006355353398248553,0.045441824942827225
NighttimeFlare/train/0197.png,0.07678510248661041,0.3275656998157501
NighttimeFlare/train/0121.png,0.04687708616256714,0.22697994112968445
NighttimeFlare/train/0002.png,0.13500165939331055,0.34873634576797485
NighttimeFlare/train/0473.png,0.12160180509090424,0.2389022707939148
NighttimeFlare/train/0243.png,0.024858485907316208,0.08228804171085358
NighttimeFlare/train/0832.png,0.046018388122320175,0.1304493397474289
NighttimeFlare/train/0842.png,0.11629348993301392,0.31446540355682373
NighttimeFlare/train/0700.png,0.015466641634702682,0.19361215829849243
NighttimeFlare/train/0484.png,0.1503986269235611,0.32952457666397095
NighttimeFlare/train/0533.png,0.008122297935187817,0.3544143736362457
NighttimeFlare/train/0465.png,0.0066816918551921844,0.17664065957069397
NighttimeFlare/train/0728.png,0.03669574856758118,0.18681874871253967
NighttimeFlare/train/0616.png,0.07165675610303879,0.2731572985649109
NighttimeFlare/train/0481.png,0.07237502932548523,0.2759368419647217
NighttimeFlare/train/0008.png,0.03984738886356354,0.08700163662433624
NighttimeFlare/train/0657.png,0.09748724102973938,0.19589996337890625
NighttimeFlare/train/0064.png,0.019654739648103714,0.11172963678836823
NighttimeFlare/train/0245.png,-0.03493412956595421,0.3097950220108032
NighttimeFlare/train/0610.png,-0.08059008419513702,0.3891327381134033
NighttimeFlare/train/0085.png,0.21613125503063202,0.38700956106185913
NighttimeFlare/train/0785.png,0.08174784481525421,0.3158603012561798
NighttimeFlare/train/0882.png,0.08601032197475433,0.36121729016304016
NighttimeFlare/train/0430.png,0.1622798591852188,0.2916995584964752
NighttimeFlare/train/0278.png,-0.02443452924489975,0.511489987373352
NighttimeFlare/train/0894.png,0.13071218132972717,0.2860301733016968
NighttimeFlare/train/0256.png,0.16662919521331787,0.307633638381958
NighttimeFlare/train/0347.png,0.10478770732879639,0.47572270035743713
NighttimeFlare/train/0061.png,0.0031625796109437943,0.43782734870910645
NighttimeFlare/train/0746.png,0.05726926028728485,0.25552529096603394
NighttimeFlare/train/0381.png,0.032536379992961884,0.2025427669286728
NighttimeFlare/train/0764.png,0.0976731926202774,0.19178403913974762
NighttimeFlare/train/0216.png,-0.040717869997024536,0.17734581232070923
NighttimeFlare/train/0509.png,-0.026085607707500458,0.18488310277462006
NighttimeFlare/train/0791.png,0.03010377660393715,0.1808529645204544
NighttimeFlare/train/0149.png,0.09063787758350372,0.34715723991394043
NighttimeFlare/train/0626.png,0.07496494054794312,0.46618905663490295
NighttimeFlare/train/0182.png,-0.02502027153968811,0.04326866567134857
NighttimeFlare/train/0860.png,0.09452465176582336,0.22629737854003906
NighttimeFlare/train/0863.png,-0.11999741941690445,0.18611495196819305
NighttimeFlare/train/0324.png,0.10698509216308594,0.43413281440734863
NighttimeFlare/train/0215.png,0.08080213516950607,0.19561335444450378
NighttimeFlare/train/0896.png,0.029248472303152084,0.4825308322906494
NighttimeFlare/train/0040.png,0.10154813528060913,0.17747727036476135
NighttimeFlare/train/0900.png,0.06158548220992088,0.21522781252861023
NighttimeFlare/train/0389.png,0.1273016333580017,0.45733651518821716
NighttimeFlare/train/0247.png,0.011770573444664478,0.0896439403295517
NighttimeFlare/train/0810.png,0.04841006547212601,0.28896278142929077
NighttimeFlare/train/0750.png,0.0778685137629509,0.20398861169815063
NighttimeFlare/train/0630.png,0.07228358089923859,0.2580379247665405
NighttimeFlare/train/0093.png,-0.2190553843975067,0.36638298630714417
NighttimeFlare/train/0377.png,0.10255636274814606,0.46044600009918213
NighttimeFlare/train/0774.png,0.16121983528137207,0.24381187558174133
NighttimeFlare/train/0190.png,0.004417854826897383,0.20245282351970673
NighttimeFlare/train/0028.png,0.08159386366605759,0.15053778886795044
NighttimeFlare/train/0582.png,0.0177606251090765,0.07527506351470947
NighttimeFlare/train/0605.png,0.07402001321315765,0.2846798300743103
NighttimeFlare/train/0400.png,0.0844617709517479,0.40908026695251465
NighttimeFlare/train/0505.png,0.0359070859849453,0.218956857919693
NighttimeFlare/train/0436.png,0.040068741887807846,0.275875449180603
NighttimeFlare/train/0878.png,0.039891283959150314,0.1681460291147232
NighttimeFlare/train/0912.png,0.022951640188694,0.20363935828208923
NighttimeFlare/train/0741.png,-0.018775463104248047,0.146071195602417
NighttimeFlare/train/0547.png,-0.030653340741991997,0.32404083013534546
NighttimeFlare/train/0664.png,0.15064680576324463,0.3518899977207184
NighttimeFlare/train/0415.png,0.09857185184955597,0.6084670424461365
NighttimeFlare/train/0081.png,-0.01910104602575302,0.4013572335243225
NighttimeFlare/train/0820.png,0.03749397024512291,0.5211282968521118
NighttimeFlare/train/0691.png,0.10141609609127045,0.26950395107269287
NighttimeFlare/train/0580.png,0.01436176709830761,0.2048673778772354
NighttimeFlare/train/0063.png,0.031123066321015358,0.4096538722515106
NighttimeFlare/train/0423.png,-0.13637766242027283,0.2303016632795334
NighttimeFlare/train/0579.png,0.06404435634613037,0.38408219814300537
NighttimeFlare/train/0993.png,0.09678627550601959,0.2166241705417633
NighttimeFlare/train/0692.png,0.10163672268390656,0.22474601864814758
NighttimeFlare/train/0160.png,0.07485967129468918,0.33935579657554626
NighttimeFlare/train/0762.png,0.05697719752788544,0.18758654594421387
NighttimeFlare/train/0102.png,0.03815312683582306,0.2443942129611969
NighttimeFlare/train/0937.png,0.03875154256820679,0.059023577719926834
NighttimeFlare/train/0057.png,-0.0522407703101635,0.172035351395607
NighttimeFlare/train/0092.png,-0.0028802065644413233,0.21861198544502258
NighttimeFlare/train/0794.png,-0.042931511998176575,0.30106639862060547
NighttimeFlare/train/0186.png,0.11987807601690292,0.3055560886859894
NighttimeFlare/train/0815.png,0.18536882102489471,0.3035290837287903
NighttimeFlare/train/0191.png,0.01106538251042366,0.1461285948753357
NighttimeFlare/train/0343.png,0.1615588366985321,0.33891406655311584
NighttimeFlare/train/0019.png,0.03783223032951355,0.06961540132761002
NighttimeFlare/train/0354.png,0.1353071928024292,0.28750255703926086
NighttimeFlare/train/0449.png,0.07990093529224396,0.2174226939678192
NighttimeFlare/train/0356.png,0.0497976653277874,0.25174200534820557
NighttimeFlare/train/0818.png,0.08568724244832993,0.21166953444480896
NighttimeFlare/train/0614.png,0.05397012084722519,0.25868290662765503
NighttimeFlare/train/0366.png,0.04201057553291321,0.1419364959001541
NighttimeFlare/train/0642.png,-0.018224425613880157,0.50687575340271
NighttimeFlare/train/0758.png,0.01898689568042755,0.037618085741996765
NighttimeFlare/train/0300.png,-0.046246252954006195,0.4430938959121704
NighttimeFlare/train/0289.png,0.1406032145023346,0.396396666765213
NighttimeFlare/train/0542.png,0.0991426557302475,0.17697599530220032
NighttimeFlare/train/0172.png,0.20876353979110718,0.5391780138015747
NighttimeFlare/train/0927.png,0.0005705406656488776,0.15787865221500397
NighttimeFlare/train/0135.png,0.24565397202968597,0.5796521902084351
NighttimeFlare/train/0678.png,-0.010320104658603668,0.22190643846988678
NighttimeFlare/train/0716.png,0.04817172884941101,0.26054176688194275
NighttimeFlare/train/0909.png,0.05646572262048721,0.16836488246917725
NighttimeFlare/train/0747.png,-0.07245626300573349,0.42492586374282837
NighttimeFlare/train/0107.png,0.04474000632762909,0.19291570782661438
NighttimeFlare/train/0679.png,0.13345864415168762,0.44918668270111084
NighttimeFlare/train/0240.png,0.03300071507692337,0.10624554008245468
NighttimeFlare/train/0504.png,0.0745788961648941,0.47884857654571533
NighttimeFlare/train/0027.png,0.11872339248657227,0.3367879390716553
NighttimeFlare/train/0639.png,0.07045184075832367,0.1407286524772644
NighttimeFlare/train/0204.png,0.02809838578104973,0.10082283616065979
NighttimeFlare/train/0879.png,0.07572659850120544,0.18346889317035675
NighttimeFlare/train/0404.png,0.006618288345634937,0.19623808562755585
NighttimeFlare/train/0131.png,0.1325860172510147,0.6215276122093201
NighttimeFlare/train/0970.png,-0.03455931693315506,0.3077402114868164
NighttimeFlare/train/0036.png,0.08359764516353607,0.20645509660243988
NighttimeFlare/train/0098.png,0.2116304636001587,0.2698519229888916
NighttimeFlare/train/0943.png,-0.11391652375459671,0.039748091250658035
NighttimeFlare/train/0368.png,0.04913891479372978,0.22840391099452972
NighttimeFlare/train/0615.png,0.035006292164325714,0.06970421969890594
NighttimeFlare/train/0170.png,-0.08668038249015808,0.30558013916015625
NighttimeFlare/train/0777.png,-0.016719069331884384,0.4563913941383362
NighttimeFlare/train/0060.png,0.09785864502191544,0.1837041974067688
NighttimeFlare/train/0097.png,0.09757325053215027,0.35852599143981934
NighttimeFlare/train/0854.png,0.060206376016139984,0.14739547669887543
NighttimeFlare/train/0539.png,0.07368055731058121,0.40947750210762024
NighttimeFlare/train/0851.png,0.09357248246669769,0.2565796375274658
NighttimeFlare/train/0276.png,0.07274811714887619,0.4214979410171509
NighttimeFlare/train/0957.png,-0.013902606442570686,0.133687824010849
NighttimeFlare/train/0112.png,0.09108497202396393,0.2954360246658325
NighttimeFlare/train/0869.png,0.001942784758284688,0.34712040424346924
NighttimeFlare/train/0531.png,0.041843231767416,0.5071732997894287
NighttimeFlare/train/0200.png,0.09305821359157562,0.21379801630973816
NighttimeFlare/train/0145.png,0.11106860637664795,0.3962348699569702
NighttimeFlare/train/0701.png,0.033872976899147034,0.3061196804046631
NighttimeFlare/train/0922.png,0.04799558222293854,0.2996443808078766
NighttimeFlare/train/0376.png,0.047296468168497086,0.19455522298812866
NighttimeFlare/train/0955.png,0.01666196435689926,0.3642420172691345
NighttimeFlare/train/0435.png,-0.030075132846832275,0.2835947871208191
NighttimeFlare/train/0953.png,0.04536740481853485,0.173704594373703
NighttimeFlare/train/0399.png,0.13358601927757263,0.41973304748535156
NighttimeFlare/train/0463.png,0.04011356830596924,0.11465885490179062
NighttimeFlare/train/0485.png,0.02282588928937912,0.22565039992332458
NighttimeFlare/train/0482.png,0.10604071617126465,0.2827162742614746
NighttimeFlare/train/0177.png,0.2706769108772278,0.36425450444221497
NighttimeFlare/train/0159.png,0.10191480815410614,0.39226973056793213
NighttimeFlare/train/0769.png,0.0323944166302681,0.2297644317150116
NighttimeFlare/train/0361.png,0.09575942158699036,0.46434444189071655
NighttimeFlare/train/0888.png,5.130330100655556e-05,0.4052063822746277
NighttimeFlare/train/0942.png,0.03719998151063919,0.13403190672397614
NighttimeFlare/train/0549.png,0.04223823919892311,0.1054997593164444
NighttimeFlare/train/0357.png,0.05026673153042793,0.17886489629745483
NighttimeFlare/train/0935.png,0.017017900943756104,0.21147572994232178
NighttimeFlare/train/0565.png,0.14100053906440735,0.30857014656066895
NighttimeFlare/train/0422.png,0.15073537826538086,0.3731575906276703
NighttimeFlare/train/0891.png,-0.033058665692806244,0.1944027543067932
NighttimeFlare/train/0364.png,0.1184193566441536,0.4530809223651886
NighttimeFlare/train/0302.png,0.02851574495434761,0.4452659487724304
NighttimeFlare/train/0848.png,-0.04609871283173561,0.2483145296573639
NighttimeFlare/train/0637.png,0.076650470495224,0.34415876865386963
NighttimeFlare/train/0129.png,-0.022981051355600357,0.22734126448631287
NighttimeFlare/train/0380.png,0.003719836240634322,0.07842288911342621
NighttimeFlare/train/0493.png,0.02563878893852234,0.22501076757907867
NighttimeFlare/train/0831.png,0.13775798678398132,0.2606135308742523
NighttimeFlare/train/0188.png,0.06343342363834381,0.16617095470428467
NighttimeFlare/train/0502.png,0.13380193710327148,0.25003349781036377
NighttimeFlare/train/0930.png,0.04532535374164581,0.17860937118530273
NighttimeFlare/train/0260.png,0.05094215273857117,0.09416237473487854
NighttimeFlare/train/0080.png,0.015441684052348137,0.2815983295440674
NighttimeFlare/train/0757.png,4.191999323666096e-05,0.3457132577896118
NighttimeFlare/train/0564.png,0.10037705302238464,0.2152591496706009
NighttimeFlare/train/0268.png,-0.02690207213163376,0.2549826502799988
NighttimeFlare/train/0668.png,0.07577651739120483,0.3370231091976166
NighttimeFlare/train/0625.png,-0.009373126551508904,0.3263365626335144
NighttimeFlare/train/0659.png,0.09592927247285843,0.3824971914291382
NighttimeFlare/train/0877.png,0.05650045722723007,0.36336153745651245
NighttimeFlare/train/0859.png,0.03626785799860954,0.09703196585178375
NighttimeFlare/train/0308.png,0.13834533095359802,0.2678203880786896
NighttimeFlare/train/0407.png,-0.16517072916030884,0.14080864191055298
NighttimeFlare/train/0638.png,-0.03151527792215347,0.12326069921255112
NighttimeFlare/train/0674.png,0.11159977316856384,0.3783382773399353
NighttimeFlare/train/0850.png,-0.017038432881236076,0.3894650638103485
NighttimeFlare/train/0362.png,0.13154014945030212,0.48371225595474243
NighttimeFlare/train/0744.png,-0.09926138818264008,0.4033600389957428
NighttimeFlare/train/0723.png,0.09276501834392548,0.29324501752853394
NighttimeFlare/train/0184.png,0.056664176285266876,0.32165923714637756
NighttimeFlare/train/0104.png,-0.11617515981197357,0.07901699095964432
NighttimeFlare/train/0873.png,0.034666985273361206,0.0735396146774292
NighttimeFlare/train/0730.png,0.09772250056266785,0.3124917149543762
NighttimeFlare/train/0277.png,0.059309087693691254,0.2508247494697571
NighttimeFlare/train/0952.png,-0.03865339607000351,0.2512834668159485
NighttimeFlare/train/0932.png,-0.19691655039787292,0.44653409719467163
NighttimeFlare/train/0977.png,0.07827164977788925,0.29957646131515503
NighttimeFlare/train/0089.png,-0.024659976363182068,0.23263229429721832
NighttimeFlare/train/0009.png,0.017036300152540207,0.13959607481956482
NighttimeFlare/train/0635.png,0.007352979853749275,0.19861486554145813
NighttimeFlare/train/0658.png,0.07860523462295532,0.23729869723320007
NighttimeFlare/train/0250.png,-0.06176448613405228,0.19044505059719086
NighttimeFlare/train/0429.png,-0.09340070188045502,0.2791840136051178
NighttimeFlare/train/0526.png,0.04287232086062431,0.33866655826568604
NighttimeFlare/train/0346.png,0.11040447652339935,0.22956252098083496
NighttimeFlare/train/0269.png,-0.007548141293227673,0.2766547203063965
NighttimeFlare/train/0906.png,0.2296304851770401,0.37358662486076355
NighttimeFlare/train/0287.png,-0.08132071793079376,0.1418701410293579
NighttimeFlare/train/0653.png,0.0547342374920845,0.1810450553894043
NighttimeFlare/train/0382.png,0.015726925805211067,0.08032360672950745
NighttimeFlare/train/0312.png,0.1276368796825409,0.6302978992462158
NighttimeFlare/train/0663.png,-0.03786366060376167,0.26246553659439087
NighttimeFlare/train/0745.png,0.13087035715579987,0.42698466777801514
NighttimeFlare/train/0845.png,0.1257527619600296,0.3540419936180115
NighttimeFlare/train/0916.png,-0.028917327523231506,0.04104091227054596
NighttimeFlare/train/0281.png,-0.03646160662174225,0.28421586751937866
NighttimeFlare/train/0781.png,0.02996063232421875,0.14599379897117615
NighttimeFlare/train/0962.png,0.06443528831005096,0.16638866066932678
NighttimeFlare/train/0660.png,0.10376415401697159,0.44846731424331665
NighttimeFlare/train/0503.png,-0.09854306280612946,0.32750949263572693
NighttimeFlare/train/0338.png,0.030062127858400345,0.341180682182312
NighttimeFlare/train/0387.png,0.14219294488430023,0.3418477773666382
NighttimeFlare/train/0416.png,0.02597351372241974,0.06333796679973602
NighttimeFlare/train/0729.png,-0.015915030613541603,0.1284540742635727
NighttimeFlare/train/0946.png,0.06886237859725952,0.16615372896194458
NighttimeFlare/train/0641.png,0.026759404689073563,0.11831484735012054
NighttimeFlare/train/0398.png,0.12730056047439575,0.2758098542690277
NighttimeFlare/train/0383.png,0.018323151394724846,0.17660197615623474
NighttimeFlare/train/0173.png,0.005659308284521103,0.18209576606750488
NighttimeFlare/train/0164.png,-0.013099558651447296,0.2675580084323883
NighttimeFlare/train/0219.png,0.07348177582025528,0.47536736726760864
NighttimeFlare/train/0601.png,-0.02166604995727539,0.22753620147705078
NighttimeFlare/train/0168.png,0.0344448983669281,0.2581620216369629
NighttimeFlare/train/0720.png,0.011002052575349808,0.4414234757423401
NighttimeFlare/train/0264.png,0.05576704069972038,0.20918671786785126
NighttimeFlare/train/0924.png,0.061329614371061325,0.4336603581905365
NighttimeFlare/train/0026.png,0.016085898503661156,0.25005146861076355
NighttimeFlare/train/0059.png,0.06458927690982819,0.24786889553070068
NighttimeFlare/train/0789.png,0.07924596965312958,0.5132471323013306
NighttimeFlare/train/0158.png,0.0029442771337926388,0.10016442835330963
NighttimeFlare/train/0211.png,0.025731079280376434,0.19031333923339844
NighttimeFlare/train/0227.png,0.1574939340353012,0.4454026222229004
NighttimeFlare/train/0963.png,0.046553321182727814,0.34341004490852356
NighttimeFlare/train/0551.png,-0.1378730684518814,0.16575248539447784
NighttimeFlare/train/0934.png,0.08208676427602768,0.12596814334392548
NighttimeFlare/train/0782.png,0.017882613465189934,0.03154761344194412
NighttimeFlare/train/0015.png,0.02603844553232193,0.12670357525348663
NighttimeFlare/train/0938.png,0.06645409017801285,0.20019444823265076
NighttimeFlare/train/0861.png,0.06342815607786179,0.34901952743530273
NighttimeFlare/train/0578.png,0.053206492215394974,0.18486890196800232
NighttimeFlare/train/0062.png,0.03552556037902832,0.5360007286071777
NighttimeFlare/train/0306.png,-0.005134210456162691,0.11434318125247955
NighttimeFlare/train/0571.png,0.008409107103943825,0.07858555018901825
NighttimeFlare/train/0222.png,0.02333293855190277,0.11440964043140411
NighttimeFlare/train/0544.png,0.09040135145187378,0.5024780035018921
NighttimeFlare/train/0575.png,0.10997525602579117,0.21219797432422638
MotionBlur/test/173.png,0.039094939827919006,0.0644732415676117
MotionBlur/test/48.png,0.10398441553115845,0.4031076431274414
MotionBlur/test/163 (1).png,0.035954855382442474,0.14097438752651215
MotionBlur/test/159 (1).png,0.029683895409107208,0.04885648190975189
MotionBlur/test/61.png,0.024489399045705795,0.0738804042339325
MotionBlur/test/37.png,0.13669869303703308,0.23573237657546997
MotionBlur/test/148.png,0.15228945016860962,0.6781249642372131
MotionBlur/test/35.png,0.02532736398279667,0.0444907508790493
MotionBlur/test/177.png,0.09156317263841629,0.24723884463310242
MotionBlur/test/142.png,0.265724241733551,0.5534818172454834
MotionBlur/test/104.png,0.052022017538547516,0.12438005208969116
MotionBlur/test/133.png,0.07200884819030762,0.11104996502399445
MotionBlur/test/70.png,0.009968291968107224,0.01703912392258644
MotionBlur/test/162.png,0.03484966233372688,0.07481877505779266
MotionBlur/test/186.png,0.015867237001657486,0.04019171744585037
MotionBlur/test/73.png,0.020635155960917473,0.15082818269729614
MotionBlur/test/92.png,0.030951865017414093,0.07629254460334778
MotionBlur/test/153.png,0.09313403069972992,0.3414335548877716
MotionBlur/test/157 (1).png,0.008895576000213623,0.14303669333457947
MotionBlur/test/167.png,0.030144913122057915,0.04711667820811272
MotionBlur/test/75.png,0.08695539087057114,0.16925986111164093
MotionBlur/test/89.png,0.05186861753463745,0.0941699743270874
MotionBlur/test/158 (1).png,0.08523767441511154,0.22437500953674316
MotionBlur/test/164.png,0.04361087456345558,0.23930713534355164
MotionBlur/test/11.png,0.029756899923086166,0.09936200082302094
MotionBlur/test/114.png,0.009502384811639786,0.01598235033452511
MotionBlur/test/185.png,0.025439366698265076,0.0666000097990036
MotionBlur/test/176.png,0.037487711757421494,0.07535280287265778
MotionBlur/test/95.png,0.09503243863582611,0.16568222641944885
MotionBlur/test/97.png,0.05192273482680321,0.13727979362010956
MotionBlur/test/124.png,0.20757490396499634,0.49714046716690063
MotionBlur/test/119.png,0.06326700747013092,0.10684268176555634
MotionBlur/test/100.png,0.021629149094223976,0.04361691325902939
MotionBlur/test/76.png,0.021359942853450775,0.06727452576160431
MotionBlur/test/193.png,0.05317690968513489,0.14408084750175476
MotionBlur/test/191.png,0.025333071127533913,0.5334977507591248
MotionBlur/test/163.png,0.035954855382442474,0.14097438752651215
MotionBlur/test/31.png,0.04043792933225632,0.15871334075927734
MotionBlur/test/138.png,0.06324972212314606,0.13234269618988037
MotionBlur/test/4.png,0.14352810382843018,0.2897961139678955
MotionBlur/test/192.png,0.025401143357157707,0.0468900091946125
MotionBlur/test/43.png,0.022915862500667572,0.10928836464881897
MotionBlur/test/129.png,0.02879537269473076,0.1466275453567505
MotionBlur/test/171.png,0.03072531148791313,0.053030483424663544
MotionBlur/test/145.png,0.019670922309160233,0.032033346593379974
MotionBlur/test/40.png,0.028200853615999222,0.08140720427036285
MotionBlur/test/197.png,0.008591674268245697,0.08376587182283401
MotionBlur/test/33.png,0.03349507600069046,0.06798380613327026
MotionBlur/test/126.png,0.06075722724199295,0.11935919523239136
MotionBlur/test/147.png,0.016549937427043915,0.04159066081047058
MotionBlur/test/85.png,0.04610860347747803,0.6449860334396362
MotionBlur/test/9.png,0.03863557055592537,0.06878238916397095
MotionBlur/test/102.png,0.046304184943437576,0.1007775068283081
MotionBlur/test/94.jpg,0.3109104633331299,0.4289204776287079
MotionBlur/test/168.png,0.055973269045352936,0.08714192360639572
MotionBlur/test/200.png,0.015807414427399635,0.10059648007154465
MotionBlur/test/167 (1).png,0.030144913122057915,0.04711667820811272
MotionBlur/test/56.png,0.03958236426115036,0.07401205599308014
MotionBlur/test/116.png,0.051997844129800797,0.12327954173088074
MotionBlur/test/80.png,0.08728847652673721,0.32504427433013916
MotionBlur/test/55.png,0.02246607095003128,0.053321436047554016
MotionBlur/test/130.png,0.026547975838184357,0.15879741311073303
MotionBlur/test/50.png,0.06036761403083801,0.19057323038578033
MotionBlur/test/199.png,0.17247748374938965,0.5514041185379028
MotionBlur/test/112.png,0.044123440980911255,0.09612362086772919
MotionBlur/test/49.png,0.0353286974132061,0.09616409242153168
MotionBlur/test/93.png,0.016507640480995178,0.09269032627344131
MotionBlur/test/150.png,0.0656222254037857,0.1177968829870224
MotionBlur/test/113.png,0.245390385389328,0.6433796882629395
MotionBlur/test/59.png,0.10203711688518524,0.1628216803073883
MotionBlur/test/169.png,0.14641445875167847,0.21919938921928406
MotionBlur/test/170.png,0.12779687345027924,0.2665479779243469
MotionBlur/test/194.png,0.028960421681404114,0.07036440819501877
MotionBlur/test/136.png,0.032008346170186996,0.29073768854141235
MotionBlur/test/198.png,0.05381021276116371,0.0917426347732544
MotionBlur/test/14.png,0.03070901706814766,0.060489509254693985
MotionBlur/test/65.png,0.02700132131576538,0.048419371247291565
MotionBlur/test/161.png,0.06717957556247711,0.1986217200756073
MotionBlur/test/1.png,0.16565783321857452,0.5115094184875488
MotionBlur/test/108.png,0.03200235962867737,0.059964619576931
MotionBlur/test/39.png,0.0644254982471466,0.20760729908943176
MotionBlur/test/132.png,-0.03490886837244034,0.4096032977104187
MotionBlur/test/156.png,0.0653790831565857,0.10703429579734802
MotionBlur/test/107.png,0.040022216737270355,0.2185756266117096
MotionBlur/test/20.png,0.06636521220207214,0.28152334690093994
MotionBlur/test/181.png,0.11219939589500427,0.16398563981056213
MotionBlur/test/83.png,0.041257500648498535,0.07516783475875854
MotionBlur/test/38.png,0.012117204256355762,0.034533750265836716
MotionBlur/test/151.png,0.0432126522064209,0.1333290934562683
MotionBlur/test/2.png,0.04909760504961014,0.08980000019073486
MotionBlur/test/10.png,0.16320551931858063,0.20213109254837036
MotionBlur/test/82.png,0.036013275384902954,0.05031776428222656
MotionBlur/test/174.png,0.03521239385008812,0.06086885184049606
MotionBlur/test/131.png,0.028711672872304916,0.11461695283651352
MotionBlur/test/36.png,0.021809302270412445,0.041647810488939285
MotionBlur/test/157.png,0.008895576000213623,0.14303669333457947
MotionBlur/test/182.png,0.03226953744888306,0.07882200181484222
MotionBlur/test/143.png,0.03104560077190399,0.12808993458747864
MotionBlur/test/152.png,0.04646474868059158,0.10051196813583374
MotionBlur/test/137.png,0.034983329474925995,0.05662287026643753
MotionBlur/test/81.png,0.07270774245262146,0.15176483988761902
MotionBlur/test/66.png,0.06338347494602203,0.10269466042518616
MotionBlur/test/58.png,0.054684996604919434,0.10612049698829651
MotionBlur/test/122.png,0.14993199706077576,0.605606198310852
MotionBlur/test/187.png,0.20805099606513977,0.5124349594116211
MotionBlur/test/106.png,0.03923962637782097,0.05418673902750015
MotionBlur/test/117.png,0.09696721285581589,0.2274770736694336
MotionBlur/test/166.png,0.18555480241775513,0.36401674151420593
MotionBlur/test/18.png,0.059112127870321274,0.08783547580242157
MotionBlur/test/63.png,0.018823660910129547,0.048565976321697235
MotionBlur/test/161 (1).png,0.06717957556247711,0.1986217200756073
MotionBlur/test/21.png,0.0502704419195652,0.10235008597373962
MotionBlur/test/12.png,0.0297103114426136,0.05574905127286911
MotionBlur/test/98.png,0.027556004002690315,0.06262192130088806
MotionBlur/test/127.png,0.0054881880059838295,0.11175205558538437
MotionBlur/test/184.png,0.02252121828496456,0.1283946931362152
MotionBlur/test/28.png,0.02124737575650215,0.02900952659547329
MotionBlur/test/190.png,0.07338090240955353,0.20754048228263855
MotionBlur/test/165.png,0.029956500977277756,0.07530055195093155
MotionBlur/test/22.png,0.19535797834396362,0.3967730402946472
MotionBlur/test/67.png,0.06234080344438553,0.12262555211782455
MotionBlur/test/96.png,0.3063291907310486,0.5692579746246338
MotionBlur/test/34.png,0.057991985231637955,0.19253988564014435
MotionBlur/test/41.png,0.1543743908405304,0.4354260563850403
MotionBlur/test/159.png,0.029683895409107208,0.04885648190975189
MotionBlur/test/195.png,0.07345165312290192,0.19217944145202637
MotionBlur/test/170 (1).png,0.12779687345027924,0.2665479779243469
MotionBlur/test/105.png,0.02481471747159958,0.0464518666267395
MotionBlur/test/125.png,0.01622665673494339,0.0498620867729187
MotionBlur/test/121.png,0.012199138291180134,0.1588536649942398
MotionBlur/test/17 (1).png,0.05341876670718193,0.1223636195063591
MotionBlur/test/69.png,0.054597221314907074,0.09075015038251877
MotionBlur/test/146.png,0.1436496078968048,0.5533663034439087
MotionBlur/test/154.png,0.05339941382408142,0.2699700891971588
MotionBlur/test/7.png,0.1902133822441101,0.4188893139362335
MotionBlur/test/188.png,0.09321849048137665,0.19082669913768768
MotionBlur/test/160 (1).png,0.04900795966386795,0.19612649083137512
MotionBlur/test/86.png,0.051539573818445206,0.1675260215997696
MotionBlur/test/77.png,0.14631590247154236,0.45978960394859314
MotionBlur/test/29.png,0.1142335906624794,0.172069251537323
MotionBlur/test/103.png,0.08576842397451401,0.4832763075828552
MotionBlur/test/72.png,0.048913098871707916,0.12447149306535721
